Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004
Country_2778,C2778,Indicator,I,737853,650541,406468,635480,247759
Country_2779,C2779,Indicator,I,677460,694409,457327,672624,147187
Country_2780,C2780,Indicator,I,342394,361182,874105,325774,953641
Country_2781,C2781,Indicator,I,9191,686896,316619,574772,212442
Country_2782,C2782,Indicator,I,532963,941514,582621,704379,339566
Country_2783,C2783,Indicator,I,806023,49747,816563,121303,757990
Country_2784,C2784,Indicator,I,414039,979622,265715,20741,882819
Country_2785,C2785,Indicator,I,918172,293331,716057,817093,600455
Country_2786,C2786,Indicator,I,369153,696938,338256,873575,764045
Country_2787,C2787,Indicator,I,845595,241477,148370,322953,800162
Country_2788,C2788,Indicator,I,998531,139189,368679,877057,877651
Country_2789,C2789,Indicator,I,901656,657989,796395,452800,217916
Country_2790,C2790,Indicator,I,500687,678986,792815,88855,265804
Country_2791,C2791,Indicator,I,822155,529028,335256,112939,35204
Country_2792,C2792,Indicator,I,994146,465298,762553,221098,339404
Country_2793,C2793,Indicator,I,247435,451622,12684,342840,565573
Country_2794,C2794,Indicator,I,276172,339013,604093,545362,936000
Country_2795,C2795,Indicator,I,288389,570471,68710,731221,206288
Country_2796,C2796,Indicator,I,272990,92395,235843,828824,445904
Country_2797,C2797,Indicator,I,685163,881203,948067,556261,174105
Country_2798,C2798,Indicator,I,172506,590872,961446,44792,898957
Country_2799,C2799,Indicator,I,819173,371700,434726,176591,141464
Country_2800,C2800,Indicator,I,596512,573782,353925,874046,846598
Country_2801,C2801,Indicator,I,783186,533326,366106,79215,865305
Country_2802,C2802,Indicator,I,85324,218721,330482,368589,788825
Country_2803,C2803,Indicator,I,390580,291523,462066,562981,429079
Country_2804,C2804,Indicator,I,387675,974587,469814,512042,794727
Country_2805,C2805,Indicator,I,646803,97998,666483,964083,926848
Country_2806,C2806,Indicator,I,144237,132918,96106,283574,637739
Country_2807,C2807,Indicator,I,279588,562253,777408,801002,248317
Country_2808,C2808,Indicator,I,452436,269441,605528,337561,37107
Country_2809,C2809,Indicator,I,343232,4335,616500,780710,288209
Country_2810,C2810,Indicator,I,15300,866400,889016,852381,831795
Country_2811,C2811,Indicator,I,484535,733738,946891,36611,733361
Country_2812,C2812,Indicator,I,259683,82922,776679,551061,775571
Country_2813,C2813,Indicator,I,945968,533078,535737,216456,922174
Country_2814,C2814,Indicator,I,268197,181073,696437,707584,872555
Country_2815,C2815,Indicator,I,857973,78941,322598,711395,507844
Country_2816,C2816,Indicator,I,428615,56502,976560,730707,343241
Country_2817,C2817,Indicator,I,343903,512251,813728,282977,904162
Country_2818,C2818,Indicator,I,39054,528548,664371,320897,710152
Country_2819,C2819,Indicator,I,401809,567712,5282,394542,657535
Country_2820,C2820,Indicator,I,915994,149604,238833,693907,499746
Country_2821,C2821,Indicator,I,79931,363536,793082,152651,216030
Country_2822,C2822,Indicator,I,772305,181222,999785,92613,580219
Country_2823,C2823,Indicator,I,553100,405587,182076,578967,804584
Country_2824,C2824,Indicator,I,276416,652902,132443,964574,423763
Country_2825,C2825,Indicator,I,140073,657246,613523,626583,957694
Country_2826,C2826,Indicator,I,788938,169124,862426,594762,265983
Country_2827,C2827,Indicator,I,589556,232994,977874,941691,526765
Country_2828,C2828,Indicator,I,847579,512261,461253,368211,924952
Country_2829,C2829,Indicator,I,607991,497544,959411,999417,173773
Country_2830,C2830,Indicator,I,864954,696082,495958,435267,833546
Country_2831,C2831,Indicator,I,234063,197427,162222,166606,44699
Country_2832,C2832,Indicator,I,346971,186676,71775,702759,71272
Country_2833,C2833,Indicator,I,642482,813525,504855,263759,393457
Country_2834,C2834,Indicator,I,188895,528768,537842,542840,464662
Country_2835,C2835,Indicator,I,310981,784386,631749,821172,433822
Country_2836,C2836,Indicator,I,45299,773650,285901,451730,340358
Country_2837,C2837,Indicator,I,516552,112585,86907,461375,569305
Country_2838,C2838,Indicator,I,897875,423011,530560,752888,542958
Country_2839,C2839,Indicator,I,128661,517567,845085,269068,933945
Country_2840,C2840,Indicator,I,7701,110043,29009,966155,654864
Country_2841,C2841,Indicator,I,166637,63945,584071,622365,499617
Country_2842,C2842,Indicator,I,401854,69058,157218,212955,986940
Country_2843,C2843,Indicator,I,738201,676828,606072,883482,977165
Country_2844,C2844,Indicator,I,914973,791051,667081,745741,152198
Country_2845,C2845,Indicator,I,963520,639788,572945,51170,434191
Country_2846,C2846,Indicator,I,450040,817831,667623,99685,188511
Country_2847,C2847,Indicator,I,369451,869514,427696,341834,108760
Country_2848,C2848,Indicator,I,85952,5169,600610,688421,782222
Country_2849,C2849,Indicator,I,109218,861623,457436,229638,577437
Country_2850,C2850,Indicator,I,648659,302402,234321,993377,376733
Country_2851,C2851,Indicator,I,634036,298058,479611,170753,341724
Country_2852,C2852,Indicator,I,832886,954968,319302,302217,359024
Country_2853,C2853,Indicator,I,384662,619179,728978,346241,923835
Country_2854,C2854,Indicator,I,176255,334995,746224,845755,576533
Country_2855,C2855,Indicator,I,621941,262458,237683,54202,526077
Country_2856,C2856,Indicator,I,2215,540951,390615,609363,889913
Country_2857,C2857,Indicator,I,665621,840876,490103,481873,987614
Country_2858,C2858,Indicator,I,374630,430810,513624,685227,419512
Country_2859,C2859,Indicator,I,827972,763488,418587,615927,780341
Country_2860,C2860,Indicator,I,43601,804941,294834,916975,207265
Country_2861,C2861,Indicator,I,392174,932930,61468,712181,317374
Country_2862,C2862,Indicator,I,377068,891782,18094,783589,323238
Country_2863,C2863,Indicator,I,769727,629456,168487,527069,52095
Country_2864,C2864,Indicator,I,932563,826161,380704,756427,47788
Country_2865,C2865,Indicator,I,618642,408484,404397,970438,914612
Country_2866,C2866,Indicator,I,702767,837031,759728,85482,16160
Country_2867,C2867,Indicator,I,720329,923829,215819,876232,389921
Country_2868,C2868,Indicator,I,245141,277710,277142,482000,633733
Country_2869,C2869,Indicator,I,385546,51911,404814,920863,697527
Country_2870,C2870,Indicator,I,509439,68337,978074,93235,144289
Country_2871,C2871,Indicator,I,453830,253843,693381,640869,122904
Country_2872,C2872,Indicator,I,230007,321686,497711,587468,321095
Country_2873,C2873,Indicator,I,199574,118523,903269,277899,998411
Country_2874,C2874,Indicator,I,260066,43296,454591,909464,674443
Country_2875,C2875,Indicator,I,563072,590523,809224,353374,199241
Country_2876,C2876,Indicator,I,376445,627591,407114,49732,191023
Country_2877,C2877,Indicator,I,553976,153025,168684,122371,931515
Country_2878,C2878,Indicator,I,717130,346128,104345,148686,932554
Country_2879,C2879,Indicator,I,42975,64125,895342,348324,993079
Country_2880,C2880,Indicator,I,655603,219952,731903,101297,54731
Country_2881,C2881,Indicator,I,986587,843651,828617,445108,172260
Country_2882,C2882,Indicator,I,164619,306966,89806,101331,974584
Country_2883,C2883,Indicator,I,55215,175282,726942,434115,767938
Country_2884,C2884,Indicator,I,790624,818438,881193,547464,669770
Country_2885,C2885,Indicator,I,494693,76559,504594,849772,334736
Country_2886,C2886,Indicator,I,138683,595606,571120,417132,564362
Country_2887,C2887,Indicator,I,24098,741240,476981,947716,56295
Country_2888,C2888,Indicator,I,117924,387906,505342,54640,464535
Country_2889,C2889,Indicator,I,10165,236409,397798,934862,7171
Country_2890,C2890,Indicator,I,326110,224234,471324,592895,311998
Country_2891,C2891,Indicator,I,329872,655797,22809,439837,457979
Country_2892,C2892,Indicator,I,473928,371636,918735,738805,265337
Country_2893,C2893,Indicator,I,421721,145983,77046,836077,962458
Country_2894,C2894,Indicator,I,817820,224529,96484,564897,977686
Country_2895,C2895,Indicator,I,21748,514755,801757,762965,673022
Country_2896,C2896,Indicator,I,260566,444099,948592,721786,811727
Country_2897,C2897,Indicator,I,748553,962204,454906,252515,418620
Country_2898,C2898,Indicator,I,276984,597367,687012,571555,978414
Country_2899,C2899,Indicator,I,983978,732187,274244,294122,34089
Country_2900,C2900,Indicator,I,138017,930228,48282,305245,349251
Country_2901,C2901,Indicator,I,536540,513182,464857,454347,718093
Country_2902,C2902,Indicator,I,75230,32406,918133,520433,332700
Country_2903,C2903,Indicator,I,271349,862167,53135,545477,858688
Country_2904,C2904,Indicator,I,421580,507308,178417,520329,238895
Country_2905,C2905,Indicator,I,600970,1777,122449,607261,136625
Country_2906,C2906,Indicator,I,757509,937841,279449,464048,933081
Country_2907,C2907,Indicator,I,29889,194270,358255,816992,710911
Country_2908,C2908,Indicator,I,615715,405025,458209,210269,740565
Country_2909,C2909,Indicator,I,77779,242239,666877,389776,157014
Country_2910,C2910,Indicator,I,101776,899480,773640,33691,985179
Country_2911,C2911,Indicator,I,47825,988373,516128,51206,204636
Country_2912,C2912,Indicator,I,230457,239865,203689,589340,529552
Country_2913,C2913,Indicator,I,375554,957776,268515,310013,386178
Country_2914,C2914,Indicator,I,190238,691502,325199,850373,917971
Country_2915,C2915,Indicator,I,830047,228493,704406,17766,822493
Country_2916,C2916,Indicator,I,202188,482104,391523,744597,654733
Country_2917,C2917,Indicator,I,985409,519468,627116,286225,54314
Country_2918,C2918,Indicator,I,56657,69575,285052,251043,952016
Country_2919,C2919,Indicator,I,492267,637505,194648,768362,71344
Country_2920,C2920,Indicator,I,691370,236387,87177,333191,47787
Country_2921,C2921,Indicator,I,537807,517739,19759,478574,245345
Country_2922,C2922,Indicator,I,193400,107486,920867,226954,411343
Country_2923,C2923,Indicator,I,956109,774567,475057,673592,756533
Country_2924,C2924,Indicator,I,473308,744798,125091,825626,261710
Country_2925,C2925,Indicator,I,354014,727992,943836,889778,282768
Country_2926,C2926,Indicator,I,645411,536493,776564,730444,428125
Country_2927,C2927,Indicator,I,563426,152443,888525,742313,913547
Country_2928,C2928,Indicator,I,252346,406579,564036,47576,620111
Country_2929,C2929,Indicator,I,954750,646465,70714,326941,832403
Country_2930,C2930,Indicator,I,395136,998951,454634,820939,832047
Country_2931,C2931,Indicator,I,838150,539048,727006,217310,744824
Country_2932,C2932,Indicator,I,617544,105570,562896,105473,617193
Country_2933,C2933,Indicator,I,573999,864311,262531,578247,959051
Country_2934,C2934,Indicator,I,148238,116753,563990,682660,986821
Country_2935,C2935,Indicator,I,21635,22837,272760,680090,448675
Country_2936,C2936,Indicator,I,655547,539782,99051,832957,663015
Country_2937,C2937,Indicator,I,912324,120354,628572,627556,419660
Country_2938,C2938,Indicator,I,527230,468411,181554,921014,564030
Country_2939,C2939,Indicator,I,421945,533340,211091,18527,129108
Country_2940,C2940,Indicator,I,835138,340849,574570,344477,840152
Country_2941,C2941,Indicator,I,182677,689614,768171,909203,767681
Country_2942,C2942,Indicator,I,230982,531065,676454,354274,4744
Country_2943,C2943,Indicator,I,498513,64953,562598,884715,847394
Country_2944,C2944,Indicator,I,330716,764710,650398,838050,703824
Country_2945,C2945,Indicator,I,350947,538464,872598,991834,265947
Country_2946,C2946,Indicator,I,894004,122246,19960,64351,661866
Country_2947,C2947,Indicator,I,167955,415644,169550,580072,488523
Country_2948,C2948,Indicator,I,796887,99628,597210,263134,534447
Country_2949,C2949,Indicator,I,725171,116380,933037,866067,327544
Country_2950,C2950,Indicator,I,350690,918632,397099,835047,170350
Country_2951,C2951,Indicator,I,437236,334416,492359,231684,14561
Country_2952,C2952,Indicator,I,347175,868002,520031,687358,972395
Country_2953,C2953,Indicator,I,845019,363973,478766,241910,504618
Country_2954,C2954,Indicator,I,229537,996359,408453,764169,984971
Country_2955,C2955,Indicator,I,637839,731081,674451,462546,212799
Country_2956,C2956,Indicator,I,824617,769308,501341,403492,34960
Country_2957,C2957,Indicator,I,308654,426430,310179,901799,671638
Country_2958,C2958,Indicator,I,448423,490777,550382,657364,381571
Country_2959,C2959,Indicator,I,742355,4783,397539,256009,134448
Country_2960,C2960,Indicator,I,136118,907991,7729,814806,556914
Country_2961,C2961,Indicator,I,763561,653739,603198,960133,742331
Country_2962,C2962,Indicator,I,580915,440343,820599,186379,775206
Country_2963,C2963,Indicator,I,562633,832227,712071,889355,74340
Country_2964,C2964,Indicator,I,785657,783877,90201,112745,701008
Country_2965,C2965,Indicator,I,610653,628127,492516,831775,80880
Country_2966,C2966,Indicator,I,663063,956703,867070,402439,195597
Country_2967,C2967,Indicator,I,324257,534111,296431,26605,954856
Country_2968,C2968,Indicator,I,462800,984743,207316,418333,83783
Country_2969,C2969,Indicator,I,685946,770871,33288,712823,654447
Country_2970,C2970,Indicator,I,715421,405202,525670,666073,386457
Country_2971,C2971,Indicator,I,57934,556284,143488,377264,61230
Country_2972,C2972,Indicator,I,242557,924590,566203,593687,597496
Country_2973,C2973,Indicator,I,434512,534410,972743,609663,322246
Country_2974,C2974,Indicator,I,421991,572302,36580,217569,836288
Country_2975,C2975,Indicator,I,82543,783392,404277,132436,369583
Country_2976,C2976,Indicator,I,978460,864068,59061,616285,165088
Country_2977,C2977,Indicator,I,305292,59377,670276,421992,444021
Country_2978,C2978,Indicator,I,719334,33740,113308,445608,877960
Country_2979,C2979,Indicator,I,515508,523847,661670,553622,744005
Country_2980,C2980,Indicator,I,534965,683496,426909,797711,198727
Country_2981,C2981,Indicator,I,798413,602466,496461,212715,755670
Country_2982,C2982,Indicator,I,737618,695242,166392,402047,737704
Country_2983,C2983,Indicator,I,331621,139014,994298,847933,51241
Country_2984,C2984,Indicator,I,57610,89380,832699,333204,72777
Country_2985,C2985,Indicator,I,845388,232149,965584,254693,492825
Country_2986,C2986,Indicator,I,233515,294791,36541,994760,116745
Country_2987,C2987,Indicator,I,4698,219285,724282,279249,662136
Country_2988,C2988,Indicator,I,164075,73162,251602,290633,386382
Country_2989,C2989,Indicator,I,784482,391257,388337,41637,401672
Country_2990,C2990,Indicator,I,711134,945966,700333,543201,326614
Country_2991,C2991,Indicator,I,894909,536812,319071,19687,216373
Country_2992,C2992,Indicator,I,559496,682031,890674,41760,44523
Country_2993,C2993,Indicator,I,262958,788620,802986,647680,253235
Country_2994,C2994,Indicator,I,444339,180153,132011,750537,664858
Country_2995,C2995,Indicator,I,668241,763687,355134,518780,215777
Country_2996,C2996,Indicator,I,994339,397855,16463,493740,595045
Country_2997,C2997,Indicator,I,66007,692229,356051,862938,96785
Country_2998,C2998,Indicator,I,849392,883896,999423,500148,868286
Country_2999,C2999,Indicator,I,123360,441088,173023,481488,922301
Country_3000,C3000,Indicator,I,785476,22474,392004,380507,70304
Country_3001,C3001,Indicator,I,87330,349914,887393,615389,184143
Country_3002,C3002,Indicator,I,647676,198595,295066,68614,763253
Country_3003,C3003,Indicator,I,976312,682393,407829,218345,742140
Country_3004,C3004,Indicator,I,144157,992948,105854,453326,628043
Country_3005,C3005,Indicator,I,850984,978936,937703,162532,773659
Country_3006,C3006,Indicator,I,54956,267237,892269,155949,487936
Country_3007,C3007,Indicator,I,375642,472370,184027,809351,675351
Country_3008,C3008,Indicator,I,156400,50692,35479,292976,955609
Country_3009,C3009,Indicator,I,387631,182080,520096,555051,784634
Country_3010,C3010,Indicator,I,129724,347502,228368,196797,228657
Country_3011,C3011,Indicator,I,427040,307615,342699,835799,678391
Country_3012,C3012,Indicator,I,2752,473104,523871,537896,406644
Country_3013,C3013,Indicator,I,253984,492697,896450,771311,35209
Country_3014,C3014,Indicator,I,450853,65001,132,752945,587451
Country_3015,C3015,Indicator,I,434180,665038,34526,794962,787186
Country_3016,C3016,Indicator,I,609583,588594,55067,726411,906156
Country_3017,C3017,Indicator,I,85731,957710,718405,459442,161474
Country_3018,C3018,Indicator,I,464188,749806,784906,671248,80288
Country_3019,C3019,Indicator,I,120682,346733,115062,481186,408016
Country_3020,C3020,Indicator,I,780257,235754,61733,381687,996630
Country_3021,C3021,Indicator,I,731148,2397,508003,874812,165010
Country_3022,C3022,Indicator,I,111610,75143,749004,198055,872018
Country_3023,C3023,Indicator,I,138156,48755,104252,942578,509298
Country_3024,C3024,Indicator,I,256678,618297,754831,961756,768508
Country_3025,C3025,Indicator,I,370840,811783,15817,365220,360187
Country_3026,C3026,Indicator,I,226570,140314,962640,507237,446904
Country_3027,C3027,Indicator,I,917032,834220,267678,216605,692274
Country_3028,C3028,Indicator,I,491178,762679,210591,107862,718954
Country_3029,C3029,Indicator,I,288995,237079,589753,959223,663869
